date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:49:58	17771/17771	---M--	200	added ('OK')	image/png	etag:%22ca59362bf27f016183b765897ab3ed19%22	http://user.oc-static.com/files/384001_385000/384760.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384760.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:49:59	6208/6208	---M--	200	added ('OK')	image/png	etag:%2230a27e55cc5ea1811e869cbdde0909d6%22	http://user.oc-static.com/files/237001_238000/237682.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/237001_238000/237682.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/objectifs-et-configuration)
11:49:59	100012/100012	---M--	200	added ('OK')	image/jpeg	etag:%22c81a9625201a50e99c589aae5463e5a3%22	http://user.oc-static.com/files/368001_369000/368352.jpg	C:/Cours/Java/sitewebjee/user.oc-static.com/files/368001_369000/368352.jpg	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/des-problemes-de-vue)
11:50:00	19035/19035	---M--	200	added ('OK')	image/png	etag:%22472ae8c9256a2dee546f1175df8373d4%22	http://user.oc-static.com/files/384001_385000/384761.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384761.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:50:00	19084/19084	---M--	200	added ('OK')	image/png	etag:%224485bef75b62a822380901efe3540d24%22	http://user.oc-static.com/files/384001_385000/384762.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384762.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-1)
11:50:00	4816/4816	---M--	200	added ('OK')	image/png	etag:%2200944b79cfc82bcf76b6f624d7d71c84%22	http://user.oc-static.com/files/368001_369000/368359.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/368001_369000/368359.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/objectifs-et-configuration)
11:50:00	7907/7907	---M--	200	added ('OK')	image/png	etag:%22e8c11349d5e617cb832bcd4e71845763%22	http://user.oc-static.com/files/237001_238000/237683.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/237001_238000/237683.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/objectifs-et-configuration)
11:50:02	16805/16805	---M--	200	added ('OK')	image/png	etag:%2288016f20dc8782a1de7781201a5a0455%22	http://user.oc-static.com/files/379001_380000/379645.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379645.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/jstl-core-exercice-d-application)
11:50:02	8375/8375	---M--	200	added ('OK')	image/png	etag:%22236f6418c99839165fb2231ccff123d5%22	http://user.oc-static.com/files/379001_380000/379652.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379652.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-bibliotheque-xml)
11:50:03	18671/18671	---M--	200	added ('OK')	image/png	etag:%2218a59e2fbe00dfe0f35d1973f29201ba%22	http://user.oc-static.com/files/379001_380000/379646.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379646.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/jstl-core-exercice-d-application)
11:50:03	12581/12581	---M--	200	added ('OK')	image/png	etag:%22cb77d529629e7610a0e9d388df104f3d%22	http://user.oc-static.com/files/379001_380000/379651.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379651.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-bibliotheque-xml)
11:50:05	23234/23234	---M--	200	added ('OK')	image/png	etag:%22e9ccbff7e3b4a52fedcfb19f07ec0be3%22	http://user.oc-static.com/thb/379001_380000/379651.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/379001_380000/379651.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-bibliotheque-xml)
11:50:08	33173/33173	---M--	200	added ('OK')	image/png	etag:%223f28f6332aa8b9103a65fc28284731ef%22	http://user.oc-static.com/files/379001_380000/379806.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379806.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/faisons-le-point-2)
11:50:10	40981/40981	---M--	200	added ('OK')	image/png	etag:%22d9d53f925e36d1482b2820358cd2c0de%22	http://user.oc-static.com/files/379001_380000/379808.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379808.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/faisons-le-point-2)
11:50:11	47598/47598	---M--	200	added ('OK')	image/png	etag:%2210c23be7be8dfa273300bbafa202abbf%22	http://user.oc-static.com/files/379001_380000/379807.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379807.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/faisons-le-point-2)
11:50:13	12111/12111	---M--	200	added ('OK')	image/png	etag:%22456354c9bc98fe661b1925f4a86376bd%22	http://user.oc-static.com/files/386001_387000/386048.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386048.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-2)
11:50:16	13489/13489	---M--	200	added ('OK')	image/png	etag:%225b16ee3d0d5275af1c9679b41054cfbe%22	http://user.oc-static.com/files/386001_387000/386049.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386049.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-2)
11:50:17	44953/44953	---M--	200	added ('OK')	image/png	etag:%22486e7986535a67cd4bcad2c859dfbff7%22	http://user.oc-static.com/files/379001_380000/379810.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379810.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/faisons-le-point-2)
11:50:18	12082/12082	---M--	200	added ('OK')	image/png	etag:%220003e8baa56ab257281f6649b09c1037%22	http://user.oc-static.com/files/386001_387000/386050.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386050.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-2)
11:50:21	18962/18962	---M--	200	added ('OK')	image/png	etag:%22136bb147eaa37cf6e71213b5929ec0a4%22	http://user.oc-static.com/files/386001_387000/386051.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386051.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-2)
11:50:21	17607/17607	---M--	200	added ('OK')	image/png	etag:%22742d6e01d445753a5289f03cdede2ca0%22	http://user.oc-static.com/files/384001_385000/384779.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/384001_385000/384779.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-2)
11:50:22	5809/5809	---M--	200	added ('OK')	image/png	etag:%22def9c8853b73a4bfed933d1fca102505%22	http://user.oc-static.com/files/370001_371000/370761.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370761.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:25	109238/109238	---M--	200	added ('OK')	image/png	etag:%229019383dc437350e26a748cad3b39542%22	http://user.oc-static.com/thb/379001_380000/379809.png	C:/Cours/Java/sitewebjee/user.oc-static.com/thb/379001_380000/379809.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/faisons-le-point-2)
11:50:26	7767/7767	---M--	200	added ('OK')	image/png	etag:%221988782071d2a6be918522f735c2dff3%22	http://user.oc-static.com/files/370001_371000/370766.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370766.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:27	31751/31751	---M--	200	added ('OK')	image/jpeg	etag:%22af75c1fdf7ba515a8b2fb7f446504168%22	http://user.oc-static.com/files/370001_371000/370600.jpg	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370600.jpg	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:28	8139/8139	---M--	200	added ('OK')	image/png	etag:%226c2d246734afe6fc2107cb583c21fe14%22	http://user.oc-static.com/files/370001_371000/370769.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370769.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:28	40609/40609	---M--	200	added ('OK')	image/png	etag:%2271bb4fc062810b18794ca04068203fe4%22	http://user.oc-static.com/files/382001_383000/382397.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382397.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:28	7822/7822	---M--	200	added ('OK')	image/png	etag:%22a9d77c953fa413735bbbc9c937ade513%22	http://user.oc-static.com/files/370001_371000/370770.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370770.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:29	7333/7333	---M--	200	added ('OK')	image/png	etag:%2253d4022aa4e9ccf5fd14ddf759d2e280%22	http://user.oc-static.com/files/370001_371000/370774.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370774.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:29	7792/7792	---M--	200	added ('OK')	image/png	etag:%2260539742c942d3748c9e25609de21111%22	http://user.oc-static.com/files/370001_371000/370776.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/370001_371000/370776.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:30	8583/8583	---M--	200	added ('OK')	image/png	etag:%22da4ba11d3acdb8e9b512f0ae8fa7de7c%22	http://user.oc-static.com/files/371001_372000/371248.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/371001_372000/371248.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-le-b-a-ba)
11:50:34	20238/20238	---M--	200	added ('OK')	image/png	etag:%22215b53c51a0e6fcec930433d12436822%22	http://user.oc-static.com/files/386001_387000/386043.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386043.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-3)
11:50:35	35031/35031	---M--	200	added ('OK')	image/png	etag:%22e53e7837b0f807bbca0fc654bab294ac%22	http://user.oc-static.com/files/382001_383000/382400.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382400.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-a-la-mode-mvc)
11:50:36	15004/15004	---M--	200	added ('OK')	image/png	etag:%22d0891436fbd9e78f89cc962a71cea389%22	http://user.oc-static.com/files/386001_387000/386044.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386044.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-3)
11:50:40	28225/28225	---M--	200	added ('OK')	image/png	etag:%2269f63d96a0ad6ef33405c7b31128c893%22	http://user.oc-static.com/files/386001_387000/386045.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386045.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-3)
11:50:40	21473/21473	---M--	200	added ('OK')	image/png	etag:%22243dc5b7be6ef873801f9a53b4427e49%22	http://user.oc-static.com/files/386001_387000/386046.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386046.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-3)
11:50:43	18664/18664	---M--	200	added ('OK')	image/png	etag:%2243f5cf0986daf5cfae906012ae962a94%22	http://user.oc-static.com/files/395001_396000/395651.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/395001_396000/395651.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-3)
11:50:43	85847/85847	---M--	200	added ('OK')	image/png	etag:%22d412af2b8498789a9bc0938923c0fc77%22	http://user.oc-static.com/files/382001_383000/382402.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382402.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/formulaires-a-la-mode-mvc)
11:50:44	3932/3932	---M--	200	added ('OK')	image/png	etag:%2228b4533d01d2617b43c9133421206675%22	http://user.oc-static.com/files/380001_381000/380394.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380394.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:46	7235/7235	---M--	200	added ('OK')	image/png	etag:%22be939710c2cc2749242613fde1c2f040%22	http://user.oc-static.com/files/380001_381000/380395.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380395.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:47	5833/5833	---M--	200	added ('OK')	image/png	etag:%226cddd2fdfd163e2351258a88fc2a3987%22	http://user.oc-static.com/files/380001_381000/380396.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380396.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:48	50821/50821	---M--	200	added ('OK')	image/png	etag:%22ec0dfc4d5ea2487b6f2582753ec34233%22	http://user.oc-static.com/files/383001_384000/383846.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/383001_384000/383846.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:48	7099/7099	---M--	200	added ('OK')	image/png	etag:%22d1986fe8b352c45cccebb0930c2b220b%22	http://user.oc-static.com/files/380001_381000/380518.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380518.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:49	5935/5935	---M--	200	added ('OK')	image/png	etag:%227fcb6cc05fde2d88b0120d2fe0be3a55%22	http://user.oc-static.com/files/380001_381000/380519.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380519.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:50	6521/6521	---M--	200	added ('OK')	image/png	etag:%229450f925811acb7ad0d8a0e79ee9e9f1%22	http://user.oc-static.com/files/380001_381000/380520.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380520.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:51	49080/49080	---M--	200	added ('OK')	image/png	etag:%22da0fad6873a979ed5a5ec4f134a73bb6%22	http://user.oc-static.com/files/383001_384000/383847.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/383001_384000/383847.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:52	11937/11937	---M--	200	added ('OK')	image/png	etag:%22b2f48bf58ac702e791a0a99d2ebd45a1%22	http://user.oc-static.com/files/380001_381000/380521.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380521.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:54	13421/13421	---M--	200	added ('OK')	image/png	etag:%2299207c1994f53fddf6d2c7a9d606182d%22	http://user.oc-static.com/files/382001_383000/382043.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382043.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:57	16331/16331	---M--	200	added ('OK')	image/png	etag:%22bfdca6dd21932e3633e490b5cfeaafd0%22	http://user.oc-static.com/files/382001_383000/382044.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382044.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:50:58	52112/52112	---M--	200	added ('OK')	image/png	etag:%22fa0579ca21340d6545834c34255bc666%22	http://user.oc-static.com/files/382001_383000/382877.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382877.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:00	56090/56090	---M--	200	added ('OK')	image/png	etag:%221c488ab72f1ad915e2c031109a6d655a%22	http://user.oc-static.com/files/382001_383000/382879.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382879.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:05	390388/390388	---M--	200	added ('OK')	image/png	etag:%226d776c07e5ab0e719a8729e7cfc47f12%22	http://user.oc-static.com/files/379001_380000/379809.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/379001_380000/379809.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/faisons-le-point-2)
11:51:07	58385/58385	---M--	200	added ('OK')	image/png	etag:%22fb701f02e6d425826a190579ea21775c%22	http://user.oc-static.com/files/382001_383000/382034.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382034.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:10	69125/69125	---M--	200	added ('OK')	image/png	etag:%224cef4e9ccb7bd1c7cdca536933bf3779%22	http://user.oc-static.com/files/382001_383000/382035.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382035.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:11	68328/68328	---M--	200	added ('OK')	image/png	etag:%2219b616eb16508d2ccb275085006022b3%22	http://user.oc-static.com/files/382001_383000/382031.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382031.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:16	28156/28156	---M--	200	added ('OK')	image/png	etag:%22ea407e585a787109be022e21e0e2e438%22	http://user.oc-static.com/files/382001_383000/382193.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382193.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:16	1555/1555	---M--	200	added ('OK')	image/gif	etag:%2291f2ee281379570a5243afb766827a9d%22	http://user.oc-static.com/files/382001_383000/382191.gif	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382191.gif	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:16	69276/69276	---M--	200	added ('OK')	image/png	etag:%2276be433c30973db86d83d628f196fa61%22	http://user.oc-static.com/files/382001_383000/382041.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382041.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:17	65351/65351	---M--	200	added ('OK')	image/png	etag:%22875f02342f679116ffe27ee1adcb5280%22	http://user.oc-static.com/files/382001_383000/382184.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382184.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:20	15690/15690	---M--	200	added ('OK')	image/png	etag:%22fa8363a5b875efd19392cdffbe893ff1%22	http://user.oc-static.com/files/382001_383000/382195.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382195.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:20	64092/64092	---M--	200	added ('OK')	image/png	etag:%22498a2d19df3ce7f2cce4236894eab3ca%22	http://user.oc-static.com/files/382001_383000/382189.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382189.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:22	14559/14559	---M--	200	added ('OK')	image/png	etag:%228f1dbff43e1ac8a3a5985d9df744c6c1%22	http://user.oc-static.com/files/382001_383000/382197.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382197.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:22	37161/37161	---M--	200	added ('OK')	image/png	etag:%22ef9f92f44539bd0f260904cddd577be4%22	http://user.oc-static.com/files/382001_383000/382192.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382192.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:24	10525/10525	---M--	200	added ('OK')	image/png	etag:%22bd7a942e40aa07d7cc33f125a4908481%22	http://user.oc-static.com/files/380001_381000/380731.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380731.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:28	30487/30487	---M--	200	added ('OK')	image/png	etag:%2236a16ec3d2dd4963d3a4867cf4b71f14%22	http://user.oc-static.com/files/380001_381000/380729.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380729.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:28	50081/50081	---M--	200	added ('OK')	image/png	etag:%22421c0b06df2fa31320eaf36bc18f42ee%22	http://user.oc-static.com/files/382001_383000/382897.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382897.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:29	31927/31927	---M--	200	added ('OK')	image/png	etag:%22515bfa0ccfd7fd92fc31b086ec307f83%22	http://user.oc-static.com/files/380001_381000/380932.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380932.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:30	11979/11979	---M--	200	added ('OK')	image/png	etag:%220c9f0c47d8baa3cd9677eda0f5c5ba01%22	http://user.oc-static.com/files/380001_381000/380933.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380933.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:30	13357/13357	---M--	200	added ('OK')	image/png	etag:%2253f588725afb793476c8c760ea3249a0%22	http://user.oc-static.com/files/380001_381000/380934.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380934.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:31	11687/11687	---M--	200	added ('OK')	image/png	etag:%220eab173ed746059ed94bc7ac49d256f1%22	http://user.oc-static.com/files/380001_381000/380936.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380936.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:32	11726/11726	---M--	200	added ('OK')	image/png	etag:%22997177e33f061f3b655ee028be99ff48%22	http://user.oc-static.com/files/380001_381000/380965.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380965.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:32	99631/99631	---M--	200	added ('OK')	image/png	etag:%22bd29ca1316bda008295c2c40cb9aaa75%22	http://user.oc-static.com/files/382001_383000/382196.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382196.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/la-session-connectez-vos-clients)
11:51:32	12187/12187	---M--	200	added ('OK')	image/png	etag:%22eeec84ca58a146ada5d8fc45d83106cd%22	http://user.oc-static.com/files/380001_381000/380935.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/380001_381000/380935.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:32	6557/6557	---M--	200	added ('OK')	image/png	etag:%22c52fbc70452a4fa66d9deedbe3c7bc70%22	http://user.oc-static.com/files/399001_400000/399340.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/399001_400000/399340.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:33	8857/8857	---M--	200	added ('OK')	image/png	etag:%223f6015f055be1209fc3a74febd86e555%22	http://user.oc-static.com/files/399001_400000/399341.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/399001_400000/399341.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-filtre-creez-un-espace-membre)
11:51:34	6117/6117	---M--	200	added ('OK')	image/png	etag:%228f10c6fc1e5b65d0c684ddd5e731e3e7%22	http://user.oc-static.com/files/382001_383000/382967.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382967.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-cookie-le-navigateur-vous-ouvre-ses-portes)
11:51:38	23336/23336	---M--	200	added ('OK')	image/png	etag:%22db160495ffc2a5f31a684f5f26750c67%22	http://user.oc-static.com/files/386001_387000/386140.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386140.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-4)
11:51:40	12097/12097	---M--	200	added ('OK')	image/png	etag:%22b6bdd2c664785cff8042a62791bf6c48%22	http://user.oc-static.com/files/386001_387000/386141.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386141.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-4)
11:51:43	70767/70767	---M--	200	added ('OK')	image/png	etag:%220445c6e3d90034265f28d52ef9a2505b%22	http://user.oc-static.com/files/382001_383000/382962.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382962.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-cookie-le-navigateur-vous-ouvre-ses-portes)
11:51:44	68824/68824	---M--	200	added ('OK')	image/png	etag:%2222f84d7b59b5563cfcf6ad56b3847955%22	http://user.oc-static.com/files/382001_383000/382969.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/382001_383000/382969.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/le-cookie-le-navigateur-vous-ouvre-ses-portes)
11:51:44	24465/24465	---M--	200	added ('OK')	image/png	etag:%22408874a911956269f27291614c6c00ba%22	http://user.oc-static.com/files/386001_387000/386144.png	C:/Cours/Java/sitewebjee/user.oc-static.com/files/386001_387000/386144.png	(from https://openclassrooms.com/courses/creez-votre-application-web-avec-java-ee/tp-fil-rouge-etape-4)
